Event Description,Year,Date Event Began,Time Event Began,Date of Restoration,Time of Restoration,Respondent,Geographic Areas,NERC Region,Demand Loss (MW),Number of Customers Affected,Tags
Tropical Storm Fay,2008,8/21/08,7:00 p.m.,8/25/08,8:00 a.m.,Progress Energy Florida,"Alachua, Bay, Brevard, Citrus, Columbia, Dixie, Flagler, Franklin, Gilchrist, Gulf, Hamilton, Hardee, Hernando, Highlands, Jefferson, Lafayette, Lake, Leon, Levy, Madison, Marion, Orange, Osceola, Pasco, Pinellas, Polk, Seminole, Sumter,  Suwannee, Taylor, Volusia and Wakulla Counties in Florida",FRCC,N/A,"430,000","severe weather, hurricane/tropical storm"
Interruption of Firm Power,2001,3/19/01,11:50 a.m.,3/19/01,,Southern California Edison,Southern California Area,WECC,Various,"430,984",load shedding
Severe Weather - TS Isaac,2012,8/26/12,10:04 PM,8/27/12,2:04 AM,Florida Power & Light,Florida,FRCC,N/A,"440,000","severe weather, hurricane/tropical storm"
Winter Storm,2005,1/7/05,1:00 p.m.,1/10/05,8:00 a.m.,Pacific Gas and Electric Company,Northern California,WECC,120,"442,000","severe weather, winter storm"
Severe Thunderstorms,2006,10/2/06,2:00 p.m.,10/3/06,6:00 p.m.,Exelon Corporation/ComEd,"Chicago Metro, Northeast Illinois",RFC,N/A,"471,932","severe weather, thunderstorm"
Severe Weather,2008,4/9/08,4:00 p.m.,4/13/08,1:15 a.m.,Oncor Electrtic Delivery Company LLC,"North, Central and East Texas",TRE,N/A,"488,689",severe weather
Load Shed/ Declared EECP,2006,4/17/06,4:11 p.m.,4/17/06,7:20 p.m.,TXU Electric Delivery Company,North and East Texas,ERCOT,380,"489,478",load shedding
Severe Lightning Storms,2006,7/18/06,6:36 p.m.,7/23/06,11:59 p.m.,PECO Energy,"Chester, Montgomery, Delaware, Philadelphia and Bucks Counties, Pennsylvania",RFC,N/A,"492,955","severe weather, thunderstorm"
Severe Weather,2011,7/11/11,9:00 AM,7/11/11,9:00 AM,Exelon Corporation/ComEd,Illinois,RFC,UNK,"500,000",severe weather
Winter Storm,2010,2/11/10,12:00 p.m.,2/15/10,9:00 PM,Oncor Electric Delivery Company,Dallas/Fort Worth and East Texas,TRE,N/A,"500,000","severe weather, winter storm"
Severe Storms with Strong Winds,2004,6/1/04,5:00 p.m.,6/2/04,1:00 a.m.,TXU Electric Delivery,"Collin, Dallas, Denton, Ellis, Parker, and Tarrant Counties, Texas",ERCOT,"1,900","500,000","severe weather, wind"
Transmission Line Loss,2000,3/18/00,7:08 p.m.,3/18/00,7:08:00 PM,Public Service of New Mexico,New Mexico,WECC,"1,040","500,000",transmission interruption
Hurricane Charley,2004,8/13/04,8:00 a.m.,8/23/04,12:00 a.m,Progress Energy Florida,"Florida counties of Hardee, Highlands, Lake, Orange, Osceola, Polk, Seminole, Volusia",FRCC,"1,300","502,000","severe weather, hurricane/tropical storm"
Winter Storm,2004,2/25/04,12:01 a.m.,2/26/04,10:00 a.m.,Pacific Gas and Electric  Company,Northern California,WECC,240,"505,000","severe weather, winter storm"
Winter Storm,2010,2/25/10,11:53 p.m.,3/1/10,4:40 PM,ISO New England,Southern Maine and New Hampshire,NPCC,510,"509,606","severe weather, winter storm"
Hurricane Katrina,2005,8/29/05,7:10 a.m.,8/29/05,10:00 p.m.,Southern Company,"Alabama, Florida, Mississippi",SERC,"5,120","512,049","severe weather, hurricane/tropical storm"
Ice Storm,2006,11/30/06,9:00 p.m.,12/9/06,6:00 p.m.,Ameren Corporation,Missouri and Illinois,MRO,N/A,"550,000","severe weather, winter storm"
Wind Storm,2008,9/14/08,5:00 p.m.,9/22/08,5:11 p.m.,Ohio Edison Company,"Southern, Eastern, and Central Ohio",RFC,469,"564,728","severe weather, wind"
Transmission Equipment Failure,2008,2/26/08,1:09 p.m.,2/26/08,4:11 p.m.,Florida Power and Light,Primary Dade County Florida,FRCC,"3,200","584,384","equipment failure, transmission interruption"
Severe Weather - Thunderstorms,2012,6/29/12,10:43 PM,7/5/12,11:50 AM,Baltimore Gas & Electric Company (BGE),"Greater Baltimore area, Maryland",RFC,"1,465","600,000","severe weather, thunderstorm"
Voltage Reduction,2005,6/20/05,11:16 a.m.,6/20/05,5:15 PM,Puerto Rico Electric Power Authority,Island of Puerto Rico,PR,35,"600,000",voltage reduction
Voltage Reduction,2001,8/9/01,3:11 p.m.,8/9/01,7:12:00 PM,Virginia Electric and Power Co and Dominion Virginia Power Area,Virginia,PJM,0,"600,000",voltage reduction
Severe Weather,2011,4/27/11,10:00 AM,4/29/11,4:29 PM,Tennessee Valley Authority,"Alabama, Georgia, Mississippi, Tennessee",SERC,UNK,"612,000",severe weather
Severe Storms,2007,8/23/07,4:00 p.m.,8/28/07,10:49 p.m.,Exelon Corporation West ComEd,Northern Illinois,RFC,N/A,"629,590","severe weather, storm"
Severe Weather - Hurricane Sandy,2012,10/29/12,1:00 PM,11/12/12,2:00 PM,Long Island Power Authority (LIPA),"Long Island, New York",NPCC,0,"632,816","severe weather, hurricane/tropical storm"
Severe Weather - Hurricane Sandy,2012,10/29/12,3:15 PM,11/4/12,8:00 PM,ISO New England/CONVEX,"Connecticut, Western Massachusetts",NPCC,0,"649,075","severe weather, hurricane/tropical storm"
Severe Weather,2011,8/28/11,12:30 AM,8/30/11,12:30 AM,FirstEnergy Corp: Jersey Central Power & Light,Northern and Central New Jersey,RFC,N/A,"650,000",severe weather
Wind Storm,2008,9/14/08,4:00 p.m.,9/20/08,11:00 p.m.,American Electric Company,"Northern Indiana, Central and Central Southern Ohio",RFC,N/A,"650,000","severe weather, wind"
Hurricane Isabel,2003,9/18/03,12:00 noon,9/26/03,10:50 p.m.,Baltimore Gas and Electric,"Central Maryland (Baltimore City, Baltimore County, Anne Arundel County, Hartford County, Montgomery County, Calvert County, Prince George's County, Carroll County and Howard County)",MAAC,"2,000","650,000","severe weather, hurricane/tropical storm"
Severe Weather,2008,8/4/08,6:00 p.m.,8/6/08,8:00 a.m.,Exelon Corporation West ComEd,The ComEd Territory,RFC,N/A,"653,000",severe weather
Severe Weather,2011,8/28/11,12:23 AM,8/30/11,12:23 AM,Public Service Electric and Gas Company,New Jersey,RFC,500,"665,000",severe weather
Winter Storm,2007,2/28/07,12:45 a.m.,3/2/07,8:45 p.m.,Pacific Gas and Electric Company,Northern California,WECC,110,"671,189","severe weather, winter storm"
Voltage Reduction; Public Appeal; Load Shed 100+MW due to Severe Weather - Cold,2014,1/8/14,6:00 AM,1/8/14,9:00 AM,South Carolina Electric and Gas,South Carolina,SERC,"4,545","677,858","severe weather, cold"
Voltage Reduction; Public Appeal; Load Shed 100+MW due to Severe Weather - Cold,2014,1/7/14,6:00 PM,1/7/14,11:00 PM,South Carolina Electric and Gas,South Carolina,SERC,"4,853","677,858","severe weather, cold"
Ice Storm,2005,12/15/05,4:00 a.m.,12/21/05,5:00 p.m.,Duke Energy Company/Duke Power Control Area,Piedmont North Carolina and South Carolina,SERC,"3,500","683,000","severe weather, winter storm"
Wind Storm,2006,12/13/06,4:30 a.m.,12/28/06,11:59 p.m.,Puget Sound Energy,Western Washington,WECC,N/A,"700,000","severe weather, wind"
Hurricane Ike,2008,9/12/08,5:45 a.m.,9/14/08,1:00 p.m.,Entergy Corporation,"Primarily Southeast Texas, Louisiana, and Arkansas",SERC,N/A,"705,000","severe weather, hurricane/tropical storm"
Severe Weather - Snow/Ice,2014,2/5/14,5:00 AM,2/5/14,5:01 AM,Exelon Corporation/PECO,Pennsylvania,RFC,Unknown,"715,000","severe weather, winter storm"
Hurricane Rita,2005,9/23/05,5:00 p.m.,9/24/05,8:00 p.m.,CenterPoint Energy Houston Electric,"Houston, Texas and the surrounding suburban areas",ERCOT,"1,950","715,000","severe weather, hurricane/tropical storm"
Hurricane Jeanne,2004,9/26/04,6:00 a.m.,10/1/04,12:00 a.m.,Progress Energy Florida,"Florida counties of Alachua, Bay, Brevard, Citrus, Columbia, Dixie, Flagler, Franklin, Gilchrist, Gulf, Hamilton, Hardee, Hernando, Highlands, Hillsborough, Jefferson, Lafayette, Lake, Leon, Levy, Madison, Marion, Orange, Osceola, Pasco, Pinellas, Polk, Seminole, Sumter, Suwannee, Taylor, Volusia and Wakulla",FRCC,"1,800","722,000","severe weather, hurricane/tropical storm"
Severe Weather,2011,8/27/11,8:30 PM,9/4/11,11:30 PM,Baltimore Gas and Electric Company,Maryland,RFC,"1,114","760,113",severe weather
Hurricane Rita,2005,9/23/05,9:00 p.m.,9/25/05,7:30 a.m.,Entergy Corporation,"Texas, Louisiana, Arkansas, and Mississippi",SPP,N/A,"766,000","severe weather, hurricane/tropical storm"
Severe Weather - Hurricane Isaac,2012,8/28/12,6:00 AM,9/4/12,8:00 AM,Entergy,"Arkansas, Louisiana, Mississippi",SERC,Unknown,"770,000","severe weather, hurricane/tropical storm"
Severe Storms,2009,6/10/09,6:00 p.m.,6/14/09,10:00 a.m.,"Oncor Electric Delivery Company, LLC",North and Central Texas,TRE,N/A,"800,000","severe weather, storm"
Severe Weather - Hurricane Sandy,2012,10/29/12,4:01 PM,11/8/12,7:00 PM,Consolidated Edison Co-NY Inc,"Greater New York City, New York",NPCC,0,"818,000","severe weather, hurricane/tropical storm"
Hurricane Frances,2004,9/5/04,7:00 a.m.,9/12/04,12:00 a.m.,Progress Energy Florida,"Florida counties of Alachua, Citrus, Columbia, Dixie, Franklin, Gilchrist, Gulf, Hamilton, Hardee, Hernando, Highlands, Jefferson, Lafayette, Lake, Levy, Madison, Marion, Orange, Osceola, Pasco, Pinellas, Polk, Seminole, Sumter, Suwannee, Taylor, Volusia and Wakulla",FRCC,"2,100","832,898","severe weather, hurricane/tropical storm"
Unknown *,2003,8/14/03,4:10 p.m.,8/14/03,11:48 p.m.,Niagara Mohawk,"New York- Buffalo to Albany; Ontario, Canada to Pennsylvania",NPCC,NA,"840,137",unknown
Severe Weather - Hurricane Sandy,2012,10/29/12,5:30 PM,11/6/12,12:00 AM,Exelon Corporation/PECO,Greater Philadelphia Pennsylvania,RFC,Unknown,"850,000","severe weather, hurricane/tropical storm"
Severe Weather,2006,12/26/06,12:01 a.m.,12/31/06,9:13 a.m.,Pacific Gas and Electric Company,Northern California,WECC,420,"850,068",severe weather
High Winds and Rain,2009,10/13/09,4:00 p.m.,10/13/09,10:30 p.m.,Pacific Gas and Electric,Northern California,WECC,350,"859,554","severe weather, wind, rain"
Tropical Depression Ike,2008,9/14/08,6:30 a.m.,9/14/08,2:38 p.m.,Midwest ISO,"Ohio, Kentucky, Indiana",RFC,N/A,"875,000","severe weather, hurricane/tropical storm"
Severe Weather - Thunderstorms,2012,6/29/12,10:29 PM,7/4/12,3:36 PM,Dominion,Virginia,SERC,"5,000","880,000","severe weather, thunderstorm"
Severe Weather - Ice/Snow,2013,12/6/13,1:51 AM,12/11/13,12:00 PM,Oncor Electric Delivery Company LLC,"Greater Houston, Texas",TRE,Unknown,"881,000","severe weather, winter storm"
Equipment Trip & Failure,2012,6/29/12,12:10 PM,6/29/12,5:02 PM,Puerto Rico Electric Power Authority (PREPA),Puerto Rico,PR,"1,800","900,000",equipment failure
Breaker protection cable accidentally cut,2005,9/12/05,12:32 p.m.,9/12/05,1:56 p.m.,Los Angeles Department of Water and Power,"Los Angeles, California",WECC,"2,578","900,000",equipment failure
Hurricane Ivan,2004,9/15/04,7:00 p.m.,9/17/04,7:00 p.m.,Southern Company,"Florida, Mississippi, Alabama, Georgia",SERC,916,"916,316","severe weather, hurricane/tropical storm"
Severe Weather,2011,8/21/11,10:45 PM,8/23/11,10:45 PM,Puerto Rico Electric Power Authority (PREPA),Puerto Rico,PR,"2,200","931,000",severe weather
Winter Storm,2002,11/6/02,10:00 PM,11/10/02,12:00 PM,Pacific Gas & Electric Co.,Northern and Central California,WECC,270,"939,000","severe weather, winter storm"
Hurricane Gustav,2008,8/31/08,7:00 p.m.,9/3/08,9:00 a.m.,Entergy Corporation,"Louisiana, Mississippi, Arkansas",SERC,N/A,"964,000","severe weather, hurricane/tropical storm"
Ice Storm,2008,12/12/08,1:00 a.m.,12/22/08,12:00 a.m.,ISO New England,New England,NPCC,N/A,"970,000","severe weather, winter storm"
Severe Weather,2011,8/27/11,10:33 AM,8/29/11,2:00 PM,Dominion Virginia Power,North Carolina; Virginia,SERC,UNK,"1,000,000",severe weather
Generation Inadequacy/Load Shed,2011,2/2/11,5:43 AM,2/3/11,10:00 AM,ERCOT ISO,Texas,TRE,"4,000","1,069,730",load shedding
Hurricane Charley,2004,8/13/04,3:00 p.m.,8/13/04,11:00 p.m.,Florida Power & Light,West Coast of Florida from Naples to Charlotte and in an area centered around Daytona Beach,FRCC,"1,400","1,200,000","severe weather, hurricane/tropical storm"
Unknown *,2003,8/14/03,4:10 p.m.,8/16/03,8:27 p.m.,First Energy Corporation,"Northeast, Ohio",ECAR,"7,000","1,203,000",unknown
Widespread Heat Wave/Public Appeals Made,2006,7/22/06,1:09 p.m.,7/27/06,4:00 p.m.,Pacific Gas and Electric Company,California,WECC,200,"1,271,893","severe weather, heat, public appeal"
Severe Weather - Thunderstorms,2012,6/29/12,4:00 PM,7/2/12,4:00 PM,American Electric Power (AEP),Indiana; Michigan; Ohio; West Virginia,RFC,UNK,"1,355,919","severe weather, thunderstorm"
Public Appeal to Reduce Electricity Usage - Wild Fires,2014,5/16/14,10:43 AM,5/16/14,9:00 PM,San Diego Gas & Electric Co,"San Diego & Orange Counties, California",WECC,"3,900","1,400,000","wild fire, public appeal"
Public Appeal to Reduce Electricity Usage - Wild Fires,2014,5/15/14,10:43 AM,Unknown,Unknown,San Diego Gas & Electric Co,"San Diego & Orange Counties, California",WECC,"3,300","1,400,000","wild fire, public appeal"
Severe Weather,2011,10/29/11,4:14 PM,11/7/11,4:00 PM,ISO New England,Connecticut; Maine; Massachusetts; New Hampshire; Rhode Island,NPCC,UNK,"1,418,100",severe weather
Hurricane Jeanne,2004,9/15/04,12:04 p.m.,09/23/04 12:00 p.m.,,Puerto Rico Electric Power Authority,Whole Island of Puerto Rico,PR,"1,243","1,423,590","severe weather, hurricane/tropical storm"
Severe Storms,2005,12/31/05,6:00 a.m.,1/5/06,9:00 a.m.,Pacific Gas and Electric,Northern and Central California,WECC,800,"1,667,316","severe weather, storm"
Severe Storm,2010,1/18/10,11:30 a.m.,1/28/10,8:00 AM,Pacific Gas and Electric Company,Northern and Central California,WECC,290,"1,700,000","severe weather, storm"
Ice Storm,2002,1/30/02,6:00 AM,2/7/02,12:00 PM,Oklahoma Gas & Electric,Oklahoma,SPP,500,"1,881,134","severe weather, winter storm"
Transmission/Distribution Interruption; Load Shed; Generation Inadequacy,2011,9/8/11,3:28 PM,9/10/11,3:30 PM,WECC Reliability Coordinator,Arizona; California,WECC,"7,000","2,000,000","transmission interruption, distribution interruption"
Unknown *,2003,8/14/03,4:09 p.m.,8/16/03,7:00 a.m.,Detroit Edison,Southeastern Michigan including all of Detroit,ECAR,"11,000","2,100,000",unknown
Hurricane Ike,2008,9/12/08,6:21 p.m.,10/1/08,11:59 p.m.,CenterPoint Energy,Greater Houston-Galveston Metro Area,TRE,"8,087","2,142,678","severe weather, hurricane/tropical storm"
Hurricane Ike,2008,9/12/08,6:21 p.m.,10/1/08,11:59 p.m.,Electric Reliability Council of Texas,Greater Houston Area-Eastern Region of ERCOT,TRE,N/A,"2,504,366","severe weather, hurricane/tropical storm"
Winter Storm,2008,1/4/08,4:00 a.m.,1/14/08,5:00 p.m.,Pacific Gas and Electric Company,Northern California,WECC,500,"2,606,931","severe weather, winter storm"
Hurricane Frances,2004,9/4/04,8:00 a.m.,9/6/04,8:00 a.m.,Florida Power & Light,"West Palm Beach to Daytona Beach, Florida",FRCC,"6,000","2,775,093","severe weather, hurricane/tropical storm"
Unknown *,2003,8/14/03,4:11 p.m.,8/15/03,9:03 p.m.,Consolidated Edison Co of  New York,Entire Con Edison System (five boroughs of NYC and Westchester County),NPCC,"11,202","3,125,350",unknown
Hurricane Wilma,2005,10/23/05,8:00 p.m..,10/24/05,2:00 p.m.,Florida Power and Light,"South Florida, Naples, Ft. Myers, Miami, Ft. Lauderdale, West Palm Beach and Martin county",FRCC,"10,000","3,241,437","severe weather, hurricane/tropical storm"
Electrical System Separation (Islanding),2014,4/27/14,9:15 AM,Unknown,Unknown,Peak Reliability,"Alberta, Canada",WECC,9750,"4,000,000",islanding
Severe Weather - Thunderstorms,2012,6/29/12,5:15 PM,7/2/12,11:59 PM,Duke Energy Midwest,Eastern Indiana; Northern Kentucky; Greater Cincinnati area Ohio,RFC,"2,946","4,645,572","severe weather, thunderstorm"
Hurricane Katrina,2005,8/29/05,6:00 a.m.,8/30/05,6:00 a.m.,Entergy Corporation,"Buras, Louisiana",SPP,N/A,1100000,"severe weather, hurricane/tropical storm"
Winter Storm,2002,12/14/02,11:00 AM,12/19/02,4:00 AM,Pacific Gas & Electric,Northern and Central California,WECC,180,1500000,"severe weather, winter storm"
Hurricane Isabel,2003,9/18/03,8:20 a.m.,9/29/03,10:42 p.m.,Dominion-Virginia Power/ North Carolina Power,"North Eastern North Carolina, Eastern Central , and Northern Virginia",SERC,"6,512",1800000,"severe weather, hurricane/tropical storm"
Severe Thunderstorms,2003,5/2/03,8:00 p.m.,5/3/03,8:00 a.m.,Southern Company,"Central Georgia, Alabama",SERC,130,120000,"severe weather, thunderstorm"
Major Wind Storm,2003,11/13/03,11:00 a.m.,11/14/03,7:30 a.m.,Potomac Electric Power Company (Pepco),"Washington, D.C., Montgomery County, Prince Georges County, Md",MAAC,Est. 400,105000,"severe weather, wind"
Wild Fire,2003,10/26/03,1:44 a.m.,11/18/03,10:54 a.m.,San Diego Gas and Electric Company,"San Diego County, California",WECC,N/A,108000,wild fire
HIgh Winds,2006,12/14/06,12:07 p.m.,12/17/06,12:00 p.m.,PacifiCorp,State of Oregon Coastal area,WECC,N/A,111000,"severe weather, wind"
High Winds,2003,12/4/03,7:00 a.m.,12/8/03,7:00 a.m.,Puget Sound Energy,Eastern portions of King County and Pierce County,WECC,175,200000,"severe weather, wind"
Interruption of Firm Power,2001,3/20/01,11:50 a.m.,3/20/01,2:11:00 PM,Southern California Edison,Southern California Area,WECC,Various,75000,load shedding
Transmission  Equipment,2003,9/7/03,5:19 a.m.,9/7/03,6:00 p.m.,"American Transmission Company, LLC",Upper Michigan Peninsula,MAIN,310,40000,transmission interruption
Transformer Faulted,2000,4/1/00,NA,NA,NA,City of Lake Worth Utils,Texas,FRCC,46,45000,equipment failure
Fault on 138 KV line,2003,12/4/03,10:34 p.m.,12/7/03,8:30 a.m.,"American Transmission Company, LLC",Northeast Wisconsin and Central/Western Upper Peninsula of Michigan,MAIN,650,60000,equipment failure
Strong Thunderstorms,2004,5/11/04,3:30 p.m.,5/11/04,6:00 p.m.,CenterPoint Energy,"Houston, Texas and surrounding suburban areas",ERCOT,Approx. 85,62500,"severe weather, thunderstorm"
Interruption of Power,2001,5/8/01,3:12 p.m.,5/8/01,5:00:00 PM,Southern California Edison,California,WECC,"225, 159",130000,unknown
Severe Storms (3) (Many customers experienced multiple outages.),2006,7/19/06,6:00 p.m.,7/31/06,8:00 a.m.,Ameren Corporation,Greater St. Louis Metropolitan area (Missouri and Illinois),MRO,"1,500",70000,"severe weather, storm"
Load Shed/Made Public Appeals/Rolling Blackouts,2006,4/17/06,4:20 p.m.,4/17/06,6:30 p.m.,Austin Energy,State of Texas (all of Austin Energy),ERCOT,37- 40,9000,"load shedding, public appeal"
Thunderstorms,2004,4/10/04,8:00 p.m.,4/11/04,4:00 p.m.,CenterPoint Energy,"Houston, Texas and surrounding suburban areas",ERCOT,Approx. 100,90000,"severe weather, thunderstorm"
Severe Thunderstorms,2003,8/26/03,4:00 p.m.,8/29/03,12:00 p.m.,Baltimore Gas and Electric,"Maryland: Anne Arundel County, Baltimore County, Calvert County, Carroll County, Howard County, Montgomery County,  Prince George's and Baltimore City.",MAAC,625,95000,"severe weather, thunderstorm"
High Winds and Heavy Rains,2004,5/21/04,5:30 a.m.,5/25/04,12:00 a.m.,Allegheny Power,"Western Pennsylvania, Northern West Virginia, Western Maryland, Northern Virginia",MAAC,"60 at peak, total 162",95000,"severe weather, wind, rain"
Breaker Failure,2004,10/10/04,5:09 p.m.,10/11/04,7:57 p.m.,Puerto Rico Electric Power Authority,Island Wide,PR,All,All,equipment failure
Faulty Switch,2004,3/17/04,1:27 p.m.,3/17/04,2:06 p.m.,El Paso Electric Company,"El Paso, Texas",WECC,Approx. 300,100000,equipment failure
Severe Weather,2000,5/25/00,10:00 a.m.,6/2/00,6:00:00 AM,Duke Power,North Carolina,SERC,450-500,10000,severe weather
Voltage Elec Usage,2000,5/24/00,10:15 a.m.,5/25/00,10:14:00 PM,Entergy,Texas,SPP,None,2000000,voltage reduction
Inadequate Resources,2004,3/8/04,6:22 p.m.,3/8/04,6:55 p.m.,Southern California Edison,Southern California not including LA,WECC,300,70000,fuel supply emergency
Ice Storm,2004,1/28/04,1:09 p.m.,1/29/04,5:00 a.m.,Baltimore Gas & Electric Company,"Harford County, Maryland",MAAC,Approx. 300,70000,"severe weather, winter storm"
Heat Storm,2004,5/3/04,2:30 p.m.,5/3/04,7:00 p.m.,Southern California Edison,Central and Southern California,WECC,662,940,"severe weather, heat"
Electrical System Separation/Load Shedding/ Implemented Emergency Alert/Severe Storms,2007,9/18/07,5:15 a.m.,9/18/07,6:30 a.m.,Great River Energy,"Minnesota, North Dakota, Manitoba",MRO,"8,000-10,000",1900,"severe weather, storm, islanding, load shedding"
